Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Display Size,Graphics Memory,Battery Capacity
178000.0,1.0,2.0,4.0,5.0,2.1,4.4,4.0,1,18.0,2.0,1.0,16.0,2.0,96.0
158000.0,1.0,2.0,8.0,5.0,3.0,4.6,4.0,1,18.0,2.0,1.0,15.6,1.0,63.0
59500.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,37.0
57000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,14.0,1.0,37.0
54500.0,1.0,1.0,7.0,9.0,1.1,2.8,4.0,1,4.0,4.0,1.0,11.6,1.0,42.0
55500.0,1.0,2.0,6.0,3.0,2.1,3.5,4.0,1,5.0,4.0,1.0,15.6,1.0,37.0
53000.0,1.0,2.0,6.0,3.0,2.1,3.5,3.0,1,5.0,4.0,1.0,10.0,1.0,37.0
165000.0,7.0,1.0,1.0,11.0,2.4,4.3,4.0,1,5.0,1.0,1.0,13.6,2.0,53.0
232190.0,4.0,1.0,2.0,12.0,2.5,4.7,4.0,1,13.0,5.0,2.0,15.6,2.0,57.0
132000.0,4.0,1.0,2.0,11.0,3.3,4.8,4.0,1,12.0,1.0,1.0,15.6,1.0,57.0
52500.0,4.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,40.0
47000.0,4.0,2.0,6.0,3.0,2.6,3.5,4.0,1,12.0,1.0,1.0,15.6,1.0,20.0
49500.0,4.0,2.0,6.0,3.0,2.6,3.5,4.0,1,9.0,1.0,1.0,15.6,1.0,20.0
172000.0,4.0,1.0,2.0,11.0,2.3,4.6,4.0,1,13.0,2.0,1.0,15.6,1.0,20.0
61000.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,38.0
57800.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,1.0,1.0,15.6,1.0,38.0
55500.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,1.0,1.0,15.6,1.0,38.0
74000.0,2.0,1.0,1.0,11.0,2.4,4.2,6.0,1,8.0,1.0,1.0,15.6,4.0,45.0
74500.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
55500.0,1.0,2.0,6.0,3.0,2.6,3.5,4.0,1,4.0,4.0,1.0,15.6,1.0,45.0
52000.0,1.0,2.0,6.0,3.0,2.6,3.5,4.0,1,4.0,4.0,1.0,15.6,1.0,37.0
56000.0,6.0,1.0,3.0,11.0,3.0,4.1,6.0,1,6.0,4.0,1.0,15.6,1.0,42.0
53000.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,4.0,1.0,14.0,1.0,38.0
56500.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,4.0,1.0,14.0,1.0,38.0
154000.0,4.0,1.0,2.0,10.0,2.6,4.2,4.0,1,13.0,2.0,1.0,15.6,1.0,37.0
95000.0,8.0,1.0,1.0,10.0,2.1,4.2,4.0,1,13.0,1.0,3.0,12.3,1.0,40.0
